patient_id,x0,x1,x2,x3
7247,-0.50470084,1.2466818,0.010972923,1.2863464
7248,-0.48884824,0.24281454,-1.1141413,0.6617819
7249,-1.9058362,1.1352813,-0.41991985,-0.540185
7250,-0.44067806,1.2496039,-0.65538335,-0.47211564
7251,1.1398656,0.7890052,0.33622697,-0.60784906
7252,-0.028671557,0.4932105,0.8044199,0.05871247
7253,0.03303275,-1.1056966,-1.1735002,-0.70718163
7254,-1.369928,-0.112787165,-1.8854901,-0.8771753
7255,0.91705203,0.5424604,-2.2091708,-0.9240361
7256,-0.15325104,0.23928554,-0.35475406,0.30156025
7257,-0.23466149,0.22341834,-0.12265919,-1.2879082
7258,0.33423147,0.71634763,-0.69639957,0.27960873
7259,0.60032225,-0.0101181185,-1.7901541,0.89692163
7260,1.4501542,2.9380422,-0.01958172,-0.6702276
7261,0.5704493,-2.7195187,0.28165,-0.40574446
7262,1.0376625,0.7850436,-0.89389,0.78211826
7263,-0.96118224,-0.12768011,0.04505051,1.3140758
7264,-0.21421415,-0.35706377,-0.57751036,0.65951
7265,-0.74952817,0.1028891,0.982411,0.9034628
7266,-1.852757,-0.14769869,0.42872152,-1.1800008
7267,-1.4220619,0.11021611,0.35507172,-0.2825912
7268,0.18825805,-1.7931807,0.7775069,0.14612442
7269,-0.577392,1.1336412,0.010379971,1.6990861
7270,-1.3694417,0.12934908,-0.058601554,0.4007327
7271,0.7839842,0.22123252,-0.43099296,0.66211
7272,-0.20604193,-0.1765379,0.08307685,0.5576537
7273,0.93124557,0.712061,1.0843716,-0.9268516
7274,-0.30657354,0.45113233,0.7052879,-0.67677766
7275,-0.48235494,1.7456534,0.28029424,-0.47952318
7276,-0.6018219,0.5190321,-0.44255322,2.2395887
7277,-0.13683602,0.53097785,0.4861109,-1.7258701
7278,1.2490484,0.04031782,0.29036534,-1.1405662
7279,0.2576396,-1.2285419,-1.1787287,0.53143144
7280,0.5484105,-0.031080049,0.7253056,-2.0051467
7281,-0.4837356,0.7335357,-1.1956463,-1.5616024
7282,1.1180162,-0.05549319,1.0320008,-1.268604
7283,-2.1665995,1.5767847,-1.5343046,-1.028492
7284,0.9001205,-0.3965237,-0.24373735,0.93188316
7285,0.5961847,-1.7656971,1.4403851,0.8218987
7286,-1.0133277,2.0259972,-0.110979795,-1.5819283
7287,-0.44625533,0.014744333,-1.975693,0.48239586
7288,-0.86203676,-2.8191206,0.37051263,0.41973698
7289,-0.90515304,0.10111982,1.1446553,-0.60789263
7290,0.6121774,1.1250749,-0.5320684,0.9657434
7291,-1.7075335,0.8315198,0.22730595,-0.9361713
7292,0.41521043,0.5384598,0.31447172,0.8720207
7293,0.012340357,-0.028205076,-0.98982966,-2.2442298
7294,-1.7061107,0.23503555,-1.1290985,-0.38978484
7295,1.4632931,-0.36128086,-0.9223371,0.6570677
7296,2.269966,-0.012842009,1.959112,0.12631208
7297,1.2375684,-1.5176709,0.63118947,-0.9543321
7298,-0.10771518,-0.2652017,0.45731297,0.8419468
7299,0.559492,1.8506025,0.906221,1.0312002
7300,-2.3166094,-1.8324358,0.5272846,1.371014
7301,0.24938995,-0.28137878,-0.008040253,-0.5029918
7302,0.4732904,-0.9766483,-0.73111206,0.61790735
7303,1.1580827,-0.45590326,-1.3066382,0.40844172
7304,0.08377077,-1.2810684,0.93115526,-0.6590712
7305,-1.6188565,0.6577553,-0.31701225,-2.194989
7306,-0.43002275,1.2293369,0.06288291,0.927158
7307,-1.5135546,0.16441453,0.0986042,0.18071276
7308,-1.0284369,1.6511446,1.4797376,1.5242718
7309,-0.20607066,0.55170983,3.2302067,-1.6424824
7310,0.9045459,0.87827206,-1.0363346,-0.6390485
7311,0.39237207,-1.6834813,-0.4483707,1.0273561
7312,0.4966906,-0.8699653,-0.9075258,-0.35194778
7313,-1.202704,1.221548,0.2705919,2.0806148
7314,-2.0903845,-2.0608084,-0.4937634,-1.0780454
7315,-0.0126707805,0.11835106,0.940199,2.403466
7316,-0.002297379,1.9043291,-0.20202318,0.5081349
7317,1.0712453,-0.5391342,0.2194163,-1.429635
7318,0.68840635,-1.3331016,0.61425287,0.20854262
7319,2.1640062,1.4588425,-0.35130015,1.0656472
7320,1.0142549,-0.27051693,0.60974216,-0.4097883
7321,-1.1292232,0.35715458,-0.66247714,-0.6690548
7322,-0.7088635,1.4198619,-0.07949943,0.088254586
7323,0.4171741,-0.22546706,-0.5902069,1.7597045
7324,-0.74322826,0.098838985,2.3282125,0.937876
7325,1.0858307,0.01310177,1.3962402,-0.14096664
7326,0.56117696,-0.13307819,0.05991262,0.42506108
7327,-1.0595466,1.4053787,0.8216672,-0.16522911
7328,0.2923586,-0.7185739,-0.19616652,0.21256717
7329,-0.12462578,-0.5481811,-1.5747865,0.082949504
7330,1.952551,1.2089294,-0.3917903,-0.17136718
7331,0.39403248,-1.3277749,-0.7529811,0.0447112
7332,-1.6491411,-0.4726904,-2.320679,0.72746956
7333,-0.9555322,-0.16835067,-0.74148077,-2.237912
7334,-2.1628482,0.7929072,-0.4567141,0.45555237
7335,-0.4062521,-0.36761028,-0.32097614,-0.6869472
7336,0.5815217,-0.6427937,0.68478835,-0.7796046
7337,-0.009304072,-0.029674746,-0.6187327,-0.27144113
7338,0.15621002,-0.3519887,0.7399997,0.19478631
7339,0.35007527,0.2083359,-1.4760365,0.10523099
7340,1.6773487,-0.3097633,0.33173007,0.8999416
7341,0.4970032,0.66871005,-0.49715674,0.011567213
7342,-0.4647853,-0.5590425,0.03415024,-0.38468012
7343,-2.1708834,-0.6187077,0.32094568,-1.0888444
7344,0.4923314,-0.8141062,0.04078513,1.1510142
7345,0.42405128,-2.6860042,1.8614703,0.34823427
7346,0.3318257,1.730237,-1.7093496,0.6556986
7347,-0.07970712,-0.7549645,0.663864,0.97756916
7348,-0.6888816,0.7665239,0.86779916,-0.10424451
7349,0.40786192,-1.019632,-0.15916629,0.77168393
7350,2.25322,-0.15254712,1.8367391,1.5307397
7351,0.86235034,1.3819696,-1.8027972,0.20449425
7352,1.202097,0.13988265,-0.9900529,0.8710676
7353,0.23592219,-0.5006596,-0.29937893,-1.3236698
7354,1.1246414,0.7462019,0.67474747,0.63604736
7355,-0.6649078,0.19218916,-0.50828713,-0.9868292
7356,-1.1958754,-0.4784157,-0.093660526,-0.5939097
7357,2.038037,1.0367272,1.228409,-0.301177
7358,0.40189725,-0.6668917,0.08476202,-2.0607643
7359,-1.0777043,-0.8905721,0.24007882,1.5743189
7360,-0.4320302,0.019146249,0.10307492,0.7527591
7361,-0.72645056,-0.6593817,1.3539684,0.9904825
7362,0.8024303,2.548901,-0.23468928,-2.1383364
7363,1.0811368,-0.58321255,-1.228675,-0.3952116
7364,0.025971854,0.36628354,-0.03950399,-0.96274793
7365,1.0876019,-0.45515427,0.29001287,0.4235224
7366,-0.009658984,0.33719668,-0.7955558,-0.18577337
7367,-1.2008348,-2.0300114,-0.1560531,-1.0044265
7368,0.8064266,-0.74922216,0.61633056,0.60572547
7369,0.11506702,-0.060703266,-1.3893731,-0.70090055
7370,0.77957493,-0.12936567,1.2825322,-0.15311906
7371,-0.45426378,0.033699457,0.1664758,0.39505783
7372,0.1275415,0.55880034,-0.19240558,-0.8373392
7373,0.5512371,-0.19582969,0.532674,1.5704049
7374,0.0501972,0.09051816,0.7254192,-0.31658494
7375,-0.7992963,-1.3703725,1.0893022,-0.8361227
7376,-0.9162793,0.30477428,1.2694852,-0.20506293
7377,0.3810039,-0.48605838,1.2872304,1.400213
7378,1.4601583,0.80206627,-1.8867929,-0.94376355
7379,-0.16382334,1.6923947,-0.5408831,-0.21399091
7380,0.7156669,0.9773548,-1.1753936,-1.3461546
7381,0.8634518,-0.108644806,-0.27442387,-0.18562114
7382,0.4116269,1.3855668,0.16161102,0.57901406
7383,-0.30092177,1.377423,-0.083171755,-0.52240366
7384,-1.5367231,0.59207624,0.30467552,0.5462252
7385,-1.0650362,-1.0674416,-0.107463576,-1.1690849
7386,1.2086238,-0.14268908,-0.7997995,1.4494733
7387,0.18391106,-1.1175513,0.9492414,0.19284761
7388,1.916431,-0.5516912,-0.26792717,1.0977135
7389,0.14990215,0.34438452,1.8187575,2.1468654
7390,-0.9733432,1.001539,0.063400134,-0.6047142
7391,0.07963648,1.655841,-0.85070324,-1.4913412
7392,0.2734614,-0.93568146,-0.34248227,-1.1244552
7393,-0.10940797,0.23515208,-1.2427046,-0.23085926
7394,-0.9254405,0.6330162,1.84492,0.72360927
7395,-0.013975365,0.4072629,-2.8854103,0.9220777
7396,1.2300105,0.012106232,1.3171489,-0.5185578
7397,1.6022458,1.0227995,2.1215432,0.3417249
7398,-0.7838816,1.3614458,0.075696535,-0.14230949
7399,-1.2853712,0.1466507,-0.6154093,1.4082739
7400,-0.371308,0.31935564,0.2985836,-1.3213028
7401,-0.53820974,-0.92017096,0.8313345,0.70133954
7402,0.0880558,-0.3919974,0.15562928,0.12362461
7403,0.78310037,-0.049293406,1.2715806,-0.0821895
7404,-1.2228904,0.22783673,-0.3279437,-0.6514742
7405,1.3421596,1.0621048,-1.0130253,-0.9240346
7406,0.90585005,0.20278807,0.08814944,0.26322368
7407,-2.1026397,-1.0615294,-0.6495326,1.505975
7408,-1.5486469,-0.5094124,0.7237353,-0.626876
7409,0.1818695,-0.7129468,-1.1911751,0.8233312
7410,0.6707439,0.4115086,0.24093576,-0.62973845
7411,0.6693948,0.09572386,0.18688698,0.24123436
7412,-0.9671223,0.89989007,0.10655401,-1.3379697
7413,-0.14185505,-0.19632237,-0.39538345,0.10802149
7414,-0.090902746,-0.6096132,-1.322696,-0.32270104
7415,-1.1148133,-1.9896905,0.90347207,0.43228185
7416,-1.4639837,1.398214,-0.3202939,0.82828456
7417,0.45628145,-0.08179052,-0.78872466,1.7017047
7418,0.71076316,1.1050924,1.791444,-1.2314377
7419,-2.3467538,0.80237734,-1.8062795,0.09132121
7420,0.6512814,0.5891014,0.41392618,-1.9500557
7421,-0.3474604,-0.40746322,0.3784789,-1.5029805
7422,-0.4831996,0.47392842,-0.80032164,-0.30216846
7423,0.34284207,-1.2114828,-0.98947906,-1.0224607
7424,-0.6081151,0.22864118,0.53596973,-0.77098477
7425,0.3772387,1.0277907,-0.04775638,1.2043241
7426,0.10014192,0.23177555,-1.03121,0.90537876
7427,1.1041523,-0.65060866,0.6874136,0.33664572
7428,0.15963897,0.08856339,-0.105189316,1.4401673
7429,-2.1229424,-0.3029055,0.72810185,-0.19836733
7430,-0.79730844,1.4456917,-0.93268985,-0.28666237
7431,-0.7399187,-1.7051238,0.33377376,-1.2886735
7432,1.2916539,-0.045826495,-1.9460245,0.40793136
7433,-0.4998186,0.053904153,-1.0873369,-0.81880105
7434,0.5568667,-1.5445313,-1.0810623,0.17631994
7435,1.4576042,-1.13862,0.65797395,0.52175343
7436,0.077537194,-0.3549458,0.9847377,-0.3253494
7437,1.1364949,-0.64422935,2.1924949,-2.4311454
7438,-1.7013817,-1.6778959,2.0606427,-2.280633
7439,-1.0340762,-1.2097703,-0.6834142,-1.4881142
7440,0.88383985,0.0119849695,-0.6024434,-0.49906343
7441,-0.31195086,1.183408,-2.080602,-0.21902499
7442,-1.040713,-0.8202598,-0.53684133,-0.58629984
7443,1.1751802,-0.96315175,-0.5018372,1.2020291
7444,0.5194896,1.1175691,0.64739484,1.0724705
7445,0.39201328,0.22210349,1.8182676,-0.28622484
7446,-0.4706546,-0.62733144,0.3847552,0.7030146
7447,-1.2926738,0.7739027,-1.0003068,1.9159133
7448,-1.8405116,0.41367182,0.7820037,1.6000214
7449,0.66843957,0.60050845,-0.12072512,-1.4619368
7450,2.7184668,-0.22697742,0.21373555,-1.2286571
7451,-1.7833214,-0.7197434,0.549884,-1.2708627
7452,1.1434186,1.5366268,1.7278827,-0.48845753
7453,-0.53357995,-0.4073863,-0.76761353,-1.2677652
7454,1.0950434,0.123385966,-0.6756321,-0.886888
7455,1.201217,-0.1911761,0.9194575,-2.2532396
7456,0.7042859,0.11841626,0.67957497,-0.8909731
7457,-0.9275331,-0.12620799,-0.7297605,-0.4484103
7458,-0.22233936,-1.4889312,0.23273239,-0.8735168
7459,-0.6587148,-0.7214014,0.083197825,-0.23622824
7460,-0.028485933,-0.18671446,-1.454956,-0.7382522
7461,-0.18926127,0.0972366,0.5556758,-0.29741684
7462,0.8331175,-0.46913883,-0.26606128,1.2063283
7463,0.58114743,-2.1190474,0.04276041,0.50913006
7464,0.49024698,-0.80030173,-0.37054053,-0.4945971
7465,0.84211963,0.77715796,-0.41450262,1.4404302
7466,-0.2763912,0.6527554,0.91021353,-0.74813956
7467,0.77035636,1.457,-0.9236059,-0.42817914
7468,0.04684661,-1.9335197,-2.1781507,-0.16889209
7469,0.08692198,1.5126808,0.65140486,0.09237966
7470,1.1202551,-1.3892004,-2.3792715,-0.35111904
7471,0.21476069,-0.98366654,0.3004497,0.06351302
7472,0.49203452,-2.5313468,-0.031030096,-1.8228706
7473,0.37666723,-1.4296541,0.20363896,0.50613767
7474,-0.2768955,-2.1414943,1.5176175,-0.71504134
7475,-0.9647834,0.42389464,-0.6422526,-2.7611737
7476,-0.3806237,-0.5604364,0.82666874,1.0187774
7477,1.6640222,1.0515653,-1.7137479,0.08467853
7478,-1.8268031,-0.31142864,1.6431866,-1.0981003
7479,-0.019861938,-0.05413473,1.0972531,0.12100664
7480,-1.734886,1.0973791,-0.24003375,1.1001272
7481,0.6084366,0.74079895,-1.5922457,-0.8488951
7482,-0.28312042,-0.45008433,0.53664637,-0.5313227
7483,0.35018906,-0.690186,-0.47360167,0.72706854
7484,-1.6379086,0.10653912,-1.2881608,0.27098957
7485,-1.1485269,0.85592186,-0.5819835,0.30647662
7486,0.91524386,1.8669,0.014302902,-0.15331401
7487,0.6245615,-0.5408671,2.9140594,0.22193447
7488,0.8292015,-0.74011743,-1.3737003,-1.1505003
7489,-0.4253885,-0.18856321,0.08722556,-0.1734198
7490,2.0443044,0.42522186,0.537547,-0.62986237
7491,0.2908199,-0.27915224,0.7857352,1.0154575
7492,-0.025693282,-0.1920247,-2.1478233,-0.7832101
7493,-0.8480033,0.59794843,0.8525193,1.3427992
7494,-0.4135868,0.28126737,0.054616127,-0.42202514
7495,0.43332642,0.008277741,-0.38862747,0.30336598
7496,-0.328717,1.5011971,0.37089014,1.4659979
7497,0.72580194,-0.20659588,0.050329544,0.20324379
7498,-0.11473687,-0.23204519,1.8486159,0.24682568
7499,-0.6997638,-0.46660015,0.45567277,-0.15077192
7500,-0.56737137,-0.5472021,0.44251242,2.5827782
7501,-0.5652367,1.0196458,-0.94698495,1.5388167
7502,1.0170807,0.75973743,0.28677034,-0.3658226
7503,0.239985,1.3958664,-0.82763994,1.7812185
7504,-1.7702175,-1.6245807,-1.0978668,-0.18925956
7505,0.27557364,1.1398253,0.8504973,-0.1332685
7506,-1.1015018,0.9739363,-2.4395852,-1.0178744
7507,-0.476634,1.3019171,0.5964798,0.32829222
7508,-1.0685885,-0.8508426,0.46833265,-0.29007524
7509,-0.54401535,0.5072168,1.1075894,0.05689558
7510,-1.2739263,-0.8339148,0.7393245,-0.6522313
7511,-0.15024142,0.62834173,-1.8053333,0.054505743
7512,0.31462777,0.357876,0.94992757,-0.96586645
7513,-0.5902235,-0.17569321,0.5091347,-1.1555419
7514,-0.059224878,0.2775988,1.5935832,0.15661688
7515,-0.5803005,2.750467,-0.42776275,-0.1828946
7516,0.9902131,0.9253904,0.3962734,-0.5036951
7517,0.87685585,-1.0340745,-0.650089,0.7817571
7518,0.18474843,-1.2074703,0.16870604,-2.048493
7519,0.7460493,1.1207571,0.53101104,0.29869136
7520,0.85717326,1.277644,-0.34694362,0.025067877
7521,-0.39732867,0.7395973,2.201897,0.2531629
7522,0.9840869,0.31695098,-1.2666422,1.4530103
7523,0.40578932,-0.028691133,-1.5841445,-0.3358235
7524,-1.6304477,-0.0145227,-0.07216677,-1.2794737
7525,0.7214079,0.9953695,0.38056916,-1.554125
7526,-1.2564616,0.6119526,-2.9205303,0.01807605
7527,-2.1102645,-0.89844114,-0.34086543,1.8110245
7528,-1.1191535,0.8278542,-0.7696841,-0.33692855
7529,-0.7396769,-0.39803717,0.9779251,-1.8737361
7530,0.084738545,1.1212281,-0.2046144,-0.3394489
7531,0.16885908,0.5352982,-0.20930924,-0.009586309
7532,-1.1706685,0.36899772,-0.011540625,-1.1374909
7533,0.7500103,-1.1106523,-0.1798039,-0.4770093
7534,-0.6267261,1.78991,-1.5690683,0.19750088
7535,-1.057321,0.014137346,1.6352465,0.28448027
7536,2.303912,-0.29506746,1.5871294,-1.2324935
7537,0.42225337,2.3721695,-0.9946816,-0.15772673
7538,-0.4362061,-0.5313354,1.4955009,0.5796234
7539,2.1141217,-0.9566802,1.3736271,0.771496
7540,0.42316753,0.551781,-1.4205198,1.7943609
7541,0.2756907,-0.75541586,0.3554883,1.8318137
7542,-1.161032,0.8866881,-1.0189028,0.35544237
7543,0.007028306,-0.14045157,0.22321214,-0.7809504
7544,0.8924293,-0.76646537,-0.50108707,1.0304894
7545,-1.11573,1.9428293,0.5387935,-0.008691862
7546,1.1118222,1.3736861,-0.1798012,-0.49687198
7547,1.9177736,-0.38343993,0.116830364,0.7360046
7548,-0.7308941,1.1625687,0.39967212,0.49722695
7549,-1.668154,0.54042864,0.045071803,0.31911233
7550,-0.11360862,0.35850182,1.1697046,-1.4796038
7551,0.6167281,-0.6847322,1.9498262,-0.006488874
7552,-0.4604911,0.33685824,-1.4337503,2.2587512
7553,-0.022328565,0.32745168,-0.8409678,-0.38285157
7554,0.031178249,-1.0414867,1.8997647,-2.2228627
7555,-1.078583,-0.30481303,-1.0414727,1.1244439
7556,-1.0830735,0.6256673,-0.3439234,0.6625052
7557,1.2532097,-0.08671654,0.13032874,-0.56953144
7558,0.21669306,0.082018465,-0.31632787,-0.68114
7559,1.208303,-0.48334318,-0.48945993,0.4013841
7560,0.23040517,-0.7528934,-0.2376099,-0.7730483
7561,-0.7014445,1.4424058,-1.349165,-2.196031
7562,-0.34319043,-0.4237135,0.16520835,1.398686
7563,0.58953315,-0.23683868,-1.8025229,-0.38174194
7564,0.4568902,-1.8110337,1.2400259,1.1585828
7565,1.8695698,-0.23106524,0.645958,0.863741
7566,1.0875102,1.4143486,0.15305075,0.38653275
7567,-1.2136189,0.74882877,0.64542806,0.34882134
7568,0.23557644,-0.6730715,2.0169814,-1.3320577
7569,2.7742472,1.8270173,-0.019430608,1.1416032
7570,0.10067966,-0.7720738,0.25774834,-1.1160967
7571,-2.9118237,-0.35732293,-2.0097427,-1.674364
7572,1.3421873,0.9593517,-0.78392226,0.24316858
7573,0.914801,-0.069745295,1.6623703,0.69551235
7574,0.20395833,1.2426937,0.82404053,-1.3254491
7575,-0.21476029,-0.5495809,-0.22334698,0.94159085
7576,0.79712635,0.75626516,-0.8333284,-0.351224
7577,-0.51971865,-1.3153896,0.37357682,0.2780444
7578,0.7395867,0.79613256,0.2512362,1.2137395
7579,0.20804548,-0.46105102,0.36387444,-1.3868672
7580,-0.57216686,1.2089674,2.3481479,0.7223512
7581,-0.46726632,1.5089802,0.28969806,-0.3525587
7582,-0.6588842,0.20468798,-0.36540622,1.11573
7583,0.66238856,-1.5170243,-0.7679212,0.92771584
7584,-1.5789857,1.1327273,-0.4524453,-1.1426997
7585,-1.0882491,0.6762084,-0.1670755,-0.687583
7586,0.5717923,0.15162979,-1.1663537,0.61846393
7587,-0.4733959,1.1049877,1.0565314,1.5092257
7588,0.17428166,1.6914238,1.6518483,-0.3246419
7589,-1.0479594,-0.064463824,-1.3720738,1.8742498
7590,-0.35686752,-1.2418793,-0.2418694,0.33880717
7591,0.37632293,-0.7485172,-0.42733037,0.18849613
7592,-0.30825981,-1.2808344,-0.46262842,1.4331183
7593,-1.0759714,-0.25354493,-0.4095269,0.53313196
7594,0.24790548,0.9067508,-0.060425512,-1.1908327
7595,0.82158583,-1.0599443,-1.0998884,-0.9579267
7596,-0.23754115,-0.42579612,0.20147935,0.02654969
7597,0.17760207,0.739796,1.7783687,-0.070250906
7598,-0.9860603,0.059968986,-1.4353391,0.78565645
7599,1.8216236,-0.24133545,-0.5564146,-0.1988323
7600,0.40923232,-0.62472403,0.32801476,0.12541996
7601,-1.4763008,-0.47018778,-0.2572853,1.0699158
7602,-0.072751395,-1.4668093,-0.84090024,-1.1508143
7603,-1.6076233,1.9782134,-0.05851174,0.95950705
7604,-1.2266647,1.9050562,-0.18102948,-1.0080719
7605,-1.0697792,-0.17158987,0.9703966,0.14509892
7606,-0.026176844,0.46454966,1.4833446,-0.3333986
7607,0.08139903,0.48494563,1.7499597,-0.49690932
7608,-2.0779448,0.25395066,0.0211432,1.089184
7609,-0.24002866,-0.8452438,-0.25765145,0.12344902
7610,-0.34136313,0.21286725,-2.1063836,-1.0443473
7611,-0.49881056,1.4054983,0.87747246,1.0072391
7612,-0.42646858,1.752807,-0.4042233,-1.2060966
7613,0.13380004,0.55224043,0.8441682,-0.6060514
7614,0.07738442,-0.50442386,0.31857413,-1.5247
7615,-1.1110415,-0.57060003,-0.48626852,-1.2328126
7616,0.21058087,2.5047355,0.47956455,0.3860538
7617,-0.14098106,0.59298056,-0.7266133,-0.27836826
7618,1.1224833,1.5547476,0.94211835,1.2155828
7619,0.3980787,0.9013987,0.67693824,-1.3876065
7620,1.8195789,0.9383056,-1.357635,0.2920867
7621,-0.19988482,-0.13272324,-0.38227576,-0.52839094
7622,1.0244198,-0.5298112,-0.11322675,0.5438045
7623,1.1824639,-0.44313362,-0.46544182,0.6022589
7624,-0.41402277,-1.4563171,-1.1669462,-1.5089401
7625,-1.7105252,0.21561661,0.5766872,-0.08251686
7626,-0.7786436,-0.8664768,-1.620828,0.751177
7627,-0.08254255,0.22388774,-1.2876527,1.3329047
7628,0.20567964,0.21597482,-0.103523,0.977516
7629,-0.31208304,-0.49588302,-2.0121212,-0.3586718
7630,-1.9111341,-0.37903893,-0.31410044,0.4169553
7631,0.7106449,0.1368874,-1.4124308,-1.1311088
7632,-0.66008955,0.5004693,-0.18091917,-0.9239071
7633,0.53792423,0.06852208,-0.8792454,-0.5768999
7634,-0.23630413,-0.14596865,-1.2406324,-0.28928363
7635,0.063713074,-0.42367965,0.24703997,-0.5025288
7636,0.09866917,0.45035326,0.2675654,0.5145573
7637,0.18902543,-1.5959083,-0.85140073,-1.7757196
7638,-0.1947101,0.02900357,-0.09163532,-0.7457399
7639,0.8864835,-0.8889523,0.39940277,-1.0056809
7640,-1.3662772,0.024010835,0.015742999,-0.12122781
7641,0.38143083,0.7593905,0.2146153,-0.48050287
7642,1.2489061,-0.014861365,0.5861159,-0.7626869
7643,1.2968428,-1.380817,0.58848274,-0.49088725
7644,1.1399684,1.4524786,1.4302486,-0.3860046
7645,-1.7780018,0.04292,2.2757623,0.84059805
7646,-0.38777,0.18986759,0.15011242,-0.20654641
7647,0.04858445,-0.43146303,0.20326622,0.555502
7648,-1.0930918,-3.1335008,0.1429925,-1.2827569
7649,-0.25190595,-3.229967,-0.18291919,0.3220448
7650,-0.60080826,-1.4235003,2.6615162,0.37250182
7651,0.9030469,-0.27206603,-0.73703796,-1.7669513
7652,0.27016482,0.24560137,1.1762234,-0.9703027
7653,-0.92587024,-1.1387143,-1.6052943,-0.94617516
7654,0.9167881,-1.1762334,0.5549474,-0.5098651
7655,0.5077371,1.2145817,-0.2898401,-0.16274011
7656,-0.11321065,1.3267672,-0.84001505,0.4649454
7657,1.1812756,-0.2721543,1.0759565,0.14949657
7658,1.9291586,-0.39405158,-0.31172654,-0.56745225
7659,0.35326737,-0.44961697,1.7048723,1.4542241
7660,2.5770314,-1.303679,1.5547239,-0.46827802
7661,-0.44925204,-0.6185824,-1.1047128,1.5960667
7662,-1.9327831,0.2577475,1.1565088,0.21552515
7663,0.6815941,-0.32743454,-2.087891,-0.021323854
7664,-0.557657,-0.8171008,-0.9998925,-0.39438573
7665,-0.41825956,-0.4036956,-2.4094193,0.4179176
7666,-1.0928632,0.81376755,-1.5605956,-0.4901793
7667,-1.1390119,0.5808468,0.4510676,-0.548915
7668,0.18066125,0.84443855,-2.2572093,-1.7890455
7669,-1.2074498,0.90158576,0.054166418,-1.236054
7670,0.73873323,1.7896684,0.023128502,-0.23745714
7671,-0.1748761,-0.09885715,-0.31711885,-0.7652141
7672,1.4462174,-0.21727291,-1.8473128,-0.6842335
7673,-0.41660428,0.931544,0.8078069,-0.15299007
7674,0.1617857,-2.5604925,-2.3795464,0.39246413
7675,-0.93193394,-1.2825358,0.22220412,0.820293
7676,-0.22258496,-0.14302568,0.9522455,0.18282008
7677,-0.14024019,-1.0685915,-0.43133074,3.3728218
7678,-0.58887637,-1.9246585,0.6873133,-0.7985625
7679,-0.26058093,0.7977967,0.872835,-1.1705542
7680,0.06616009,0.7007868,0.18101242,2.2904067
7681,0.92915756,1.4215041,0.20037363,-0.09999172
7682,-0.0643562,-0.09436489,0.7008037,1.3351635
7683,-0.19197385,0.01780802,-0.4893785,0.13378505
7684,-0.5272155,1.7417324,0.818881,0.92690164
7685,-0.11866242,-0.6764761,-0.7960932,-1.2048255
7686,-0.22384684,0.68910414,0.6072666,0.28387865
7687,-0.21415013,0.19102068,-0.31180212,1.113131
7688,-0.0797989,0.46911722,-1.2940552,-0.6000354
7689,0.061938394,0.54378206,1.8766292,0.63498735
7690,1.029589,-0.78737867,1.3364264,2.3816113
7691,-0.21538623,0.15842845,0.8642994,0.61437017
7692,0.29152587,0.5764831,-0.92011666,-1.1025375
7693,-1.4220469,-0.6036042,-0.71531963,-1.0992782
7694,-0.965907,0.07210892,-1.1411618,0.8056594
7695,0.711582,-0.3491118,0.40715006,0.83932036
7696,-0.14764845,-0.13158716,0.04265941,-0.5953732
7697,-0.92687786,0.17676733,0.7166899,-0.22619916
7698,2.3558414,-0.31506678,-0.26022622,-0.01853685
7699,0.55248046,-0.49209607,0.6501757,-1.2233799
7700,2.1184442,0.3491322,2.2434857,1.0550381
7701,0.6951211,0.40018395,2.4048574,0.93238276
7702,1.7361374,-0.37417895,0.5149599,1.0461321
7703,-0.0053052306,0.48758748,-0.49272603,0.91631544
7704,0.4063942,0.5026156,-1.1253532,-0.48875684
7705,0.037518173,0.36353087,-1.9571799,0.068207905
7706,-1.3766284,-0.139864,-0.06467006,0.2428997
7707,-0.9848802,0.5778159,0.3765897,-0.48375595
7708,-0.4304373,0.4917044,0.28899541,0.8442335
7709,0.7210656,-1.3719904,1.0317336,0.7582911
7710,1.7139853,-1.7739509,-1.736535,1.6952482
7711,-0.022036603,-0.035322327,2.6249032,-2.198589
7712,1.4262818,1.3286446,0.69173706,-1.6209525
7713,-1.6566566,0.12679908,0.9416337,-0.28551185
7714,0.69029295,1.448167,0.29971316,-0.18637717
7715,-0.19233772,-0.31398982,1.8026799,0.53792185
7716,0.15691727,-1.6957725,-0.22160754,-1.8119854
7717,1.5686702,1.5715116,0.18629831,-1.381935
7718,-0.15735587,-1.4510078,-0.6745744,-0.08050768
7719,-0.90251106,-0.018575199,2.4452636,-1.1177359
7720,-1.1940037,-1.6075326,0.6316843,-0.15742008
7721,0.85245425,-0.571437,0.5950067,1.3192403
7722,0.87117267,-0.35382864,-0.7757259,0.28742605
7723,0.49723452,0.9785976,0.6759054,1.9617078
7724,0.53432316,-0.3930908,0.37381187,0.83828366
7725,-0.5860944,0.4774215,0.25414404,-1.3368262
7726,-0.90008926,-1.3950576,0.7592126,1.2463396
7727,-0.96552163,1.0753967,1.3783908,0.3030748
7728,-1.6707517,-0.95986766,0.4023197,-1.4031842
7729,0.4840677,1.7589352,0.79707754,-0.34272376
7730,-0.68652415,0.7417662,0.016734675,0.80614513
7731,0.4745327,-1.0838727,1.4237545,0.06778692
7732,1.0573168,-0.0012181347,1.9144334,-0.19529545
